sic,ff_10ind,ff_10ind_name,ff_10ind_desc
181,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
182,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
183,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
184,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
185,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
186,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
187,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
188,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
189,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
190,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
191,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
192,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
193,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
194,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
195,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
196,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
197,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
198,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
199,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
200,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
201,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
202,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
203,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
204,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
205,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
206,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
207,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
208,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
209,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
210,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
211,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
212,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
213,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
214,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
215,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
216,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
217,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
218,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
219,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
220,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
221,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
222,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
223,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
224,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
225,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
226,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
227,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
228,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
229,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
230,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
231,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
232,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
233,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
234,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
235,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
236,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
237,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
238,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
239,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
240,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
241,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
242,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
243,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
244,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
245,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
246,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
247,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
248,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
249,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
250,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
251,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
252,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
253,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
254,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
255,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
256,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
257,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
258,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
259,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
260,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
261,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
262,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
263,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
264,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
265,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
266,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
267,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
268,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
269,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
270,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
271,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
272,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
273,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
274,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
275,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
276,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
277,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
278,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
279,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
280,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
281,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
282,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
283,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
284,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
285,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
286,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
287,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
288,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
289,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
290,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
291,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
292,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
293,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
294,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
295,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
296,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
297,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
298,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
299,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
300,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
301,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
302,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
303,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
304,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
305,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
306,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
307,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
308,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
309,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
310,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
311,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
312,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
313,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
314,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
315,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
316,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
317,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
318,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
319,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
320,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
321,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
322,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
323,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
324,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
325,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
326,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
327,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
328,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
329,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
330,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
331,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
332,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
333,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
334,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
335,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
336,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
337,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
338,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
339,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
340,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
341,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
342,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
343,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
344,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
345,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
346,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
347,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
348,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
349,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
350,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
351,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
352,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
353,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
354,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
355,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
356,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
357,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
358,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
359,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
360,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
361,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
362,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
363,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
364,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
365,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
366,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
367,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
368,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
369,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
370,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
371,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
372,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
373,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
374,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
375,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
376,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
377,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
378,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
379,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
380,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
381,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
382,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
383,1,NoDur,"Consumer Nondurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys"
