sic,ff_48ind,ff_48ind_name,ff_48ind_desc
252,1,Agric,Agriculture
253,1,Agric,Agriculture
254,1,Agric,Agriculture
255,1,Agric,Agriculture
256,1,Agric,Agriculture
257,1,Agric,Agriculture
258,1,Agric,Agriculture
259,1,Agric,Agriculture
260,1,Agric,Agriculture
261,1,Agric,Agriculture
262,1,Agric,Agriculture
263,1,Agric,Agriculture
264,1,Agric,Agriculture
265,1,Agric,Agriculture
266,1,Agric,Agriculture
267,1,Agric,Agriculture
268,1,Agric,Agriculture
269,1,Agric,Agriculture
270,1,Agric,Agriculture
271,1,Agric,Agriculture
272,1,Agric,Agriculture
273,1,Agric,Agriculture
274,1,Agric,Agriculture
275,1,Agric,Agriculture
276,1,Agric,Agriculture
277,1,Agric,Agriculture
278,1,Agric,Agriculture
279,1,Agric,Agriculture
280,1,Agric,Agriculture
281,1,Agric,Agriculture
282,1,Agric,Agriculture
283,1,Agric,Agriculture
284,1,Agric,Agriculture
285,1,Agric,Agriculture
286,1,Agric,Agriculture
287,1,Agric,Agriculture
288,1,Agric,Agriculture
289,1,Agric,Agriculture
290,1,Agric,Agriculture
291,1,Agric,Agriculture
292,1,Agric,Agriculture
293,1,Agric,Agriculture
294,1,Agric,Agriculture
295,1,Agric,Agriculture
296,1,Agric,Agriculture
297,1,Agric,Agriculture
298,1,Agric,Agriculture
299,1,Agric,Agriculture
300,48,Other,Almost Nothing
301,48,Other,Almost Nothing
302,48,Other,Almost Nothing
303,48,Other,Almost Nothing
304,48,Other,Almost Nothing
305,48,Other,Almost Nothing
306,48,Other,Almost Nothing
307,48,Other,Almost Nothing
308,48,Other,Almost Nothing
309,48,Other,Almost Nothing
310,48,Other,Almost Nothing
311,48,Other,Almost Nothing
312,48,Other,Almost Nothing
313,48,Other,Almost Nothing
314,48,Other,Almost Nothing
315,48,Other,Almost Nothing
316,48,Other,Almost Nothing
317,48,Other,Almost Nothing
318,48,Other,Almost Nothing
319,48,Other,Almost Nothing
320,48,Other,Almost Nothing
321,48,Other,Almost Nothing
322,48,Other,Almost Nothing
323,48,Other,Almost Nothing
324,48,Other,Almost Nothing
325,48,Other,Almost Nothing
326,48,Other,Almost Nothing
327,48,Other,Almost Nothing
328,48,Other,Almost Nothing
329,48,Other,Almost Nothing
330,48,Other,Almost Nothing
331,48,Other,Almost Nothing
332,48,Other,Almost Nothing
333,48,Other,Almost Nothing
334,48,Other,Almost Nothing
335,48,Other,Almost Nothing
336,48,Other,Almost Nothing
337,48,Other,Almost Nothing
338,48,Other,Almost Nothing
339,48,Other,Almost Nothing
340,48,Other,Almost Nothing
341,48,Other,Almost Nothing
342,48,Other,Almost Nothing
343,48,Other,Almost Nothing
344,48,Other,Almost Nothing
345,48,Other,Almost Nothing
346,48,Other,Almost Nothing
347,48,Other,Almost Nothing
348,48,Other,Almost Nothing
349,48,Other,Almost Nothing
350,48,Other,Almost Nothing
351,48,Other,Almost Nothing
352,48,Other,Almost Nothing
353,48,Other,Almost Nothing
354,48,Other,Almost Nothing
355,48,Other,Almost Nothing
356,48,Other,Almost Nothing
357,48,Other,Almost Nothing
358,48,Other,Almost Nothing
359,48,Other,Almost Nothing
360,48,Other,Almost Nothing
361,48,Other,Almost Nothing
362,48,Other,Almost Nothing
363,48,Other,Almost Nothing
364,48,Other,Almost Nothing
365,48,Other,Almost Nothing
366,48,Other,Almost Nothing
367,48,Other,Almost Nothing
368,48,Other,Almost Nothing
369,48,Other,Almost Nothing
370,48,Other,Almost Nothing
371,48,Other,Almost Nothing
372,48,Other,Almost Nothing
373,48,Other,Almost Nothing
374,48,Other,Almost Nothing
375,48,Other,Almost Nothing
376,48,Other,Almost Nothing
377,48,Other,Almost Nothing
378,48,Other,Almost Nothing
379,48,Other,Almost Nothing
380,48,Other,Almost Nothing
381,48,Other,Almost Nothing
382,48,Other,Almost Nothing
383,48,Other,Almost Nothing
384,48,Other,Almost Nothing
385,48,Other,Almost Nothing
386,48,Other,Almost Nothing
387,48,Other,Almost Nothing
388,48,Other,Almost Nothing
389,48,Other,Almost Nothing
390,48,Other,Almost Nothing
391,48,Other,Almost Nothing
392,48,Other,Almost Nothing
393,48,Other,Almost Nothing
394,48,Other,Almost Nothing
395,48,Other,Almost Nothing
396,48,Other,Almost Nothing
397,48,Other,Almost Nothing
398,48,Other,Almost Nothing
399,48,Other,Almost Nothing
400,48,Other,Almost Nothing
401,48,Other,Almost Nothing
402,48,Other,Almost Nothing
403,48,Other,Almost Nothing
404,48,Other,Almost Nothing
405,48,Other,Almost Nothing
406,48,Other,Almost Nothing
407,48,Other,Almost Nothing
408,48,Other,Almost Nothing
409,48,Other,Almost Nothing
410,48,Other,Almost Nothing
411,48,Other,Almost Nothing
412,48,Other,Almost Nothing
413,48,Other,Almost Nothing
414,48,Other,Almost Nothing
415,48,Other,Almost Nothing
416,48,Other,Almost Nothing
417,48,Other,Almost Nothing
418,48,Other,Almost Nothing
419,48,Other,Almost Nothing
420,48,Other,Almost Nothing
421,48,Other,Almost Nothing
422,48,Other,Almost Nothing
423,48,Other,Almost Nothing
424,48,Other,Almost Nothing
425,48,Other,Almost Nothing
426,48,Other,Almost Nothing
427,48,Other,Almost Nothing
428,48,Other,Almost Nothing
429,48,Other,Almost Nothing
430,48,Other,Almost Nothing
431,48,Other,Almost Nothing
432,48,Other,Almost Nothing
433,48,Other,Almost Nothing
434,48,Other,Almost Nothing
435,48,Other,Almost Nothing
436,48,Other,Almost Nothing
437,48,Other,Almost Nothing
438,48,Other,Almost Nothing
439,48,Other,Almost Nothing
440,48,Other,Almost Nothing
441,48,Other,Almost Nothing
442,48,Other,Almost Nothing
443,48,Other,Almost Nothing
444,48,Other,Almost Nothing
445,48,Other,Almost Nothing
446,48,Other,Almost Nothing
447,48,Other,Almost Nothing
448,48,Other,Almost Nothing
449,48,Other,Almost Nothing
450,48,Other,Almost Nothing
451,48,Other,Almost Nothing
452,48,Other,Almost Nothing
453,48,Other,Almost Nothing
454,48,Other,Almost Nothing
455,48,Other,Almost Nothing
456,48,Other,Almost Nothing
457,48,Other,Almost Nothing
458,48,Other,Almost Nothing
459,48,Other,Almost Nothing
460,48,Other,Almost Nothing
461,48,Other,Almost Nothing
462,48,Other,Almost Nothing
463,48,Other,Almost Nothing
464,48,Other,Almost Nothing
465,48,Other,Almost Nothing
466,48,Other,Almost Nothing
467,48,Other,Almost Nothing
468,48,Other,Almost Nothing
469,48,Other,Almost Nothing
470,48,Other,Almost Nothing
471,48,Other,Almost Nothing
472,48,Other,Almost Nothing
473,48,Other,Almost Nothing
474,48,Other,Almost Nothing
475,48,Other,Almost Nothing
476,48,Other,Almost Nothing
477,48,Other,Almost Nothing
478,48,Other,Almost Nothing
479,48,Other,Almost Nothing
480,48,Other,Almost Nothing
481,48,Other,Almost Nothing
482,48,Other,Almost Nothing
483,48,Other,Almost Nothing
484,48,Other,Almost Nothing
485,48,Other,Almost Nothing
486,48,Other,Almost Nothing
487,48,Other,Almost Nothing
488,48,Other,Almost Nothing
489,48,Other,Almost Nothing
490,48,Other,Almost Nothing
491,48,Other,Almost Nothing
492,48,Other,Almost Nothing
493,48,Other,Almost Nothing
494,48,Other,Almost Nothing
495,48,Other,Almost Nothing
496,48,Other,Almost Nothing
497,48,Other,Almost Nothing
498,48,Other,Almost Nothing
499,48,Other,Almost Nothing
500,48,Other,Almost Nothing
501,48,Other,Almost Nothing
502,48,Other,Almost Nothing
503,48,Other,Almost Nothing
504,48,Other,Almost Nothing
505,48,Other,Almost Nothing
506,48,Other,Almost Nothing
507,48,Other,Almost Nothing
508,48,Other,Almost Nothing
509,48,Other,Almost Nothing
510,48,Other,Almost Nothing
511,48,Other,Almost Nothing
512,48,Other,Almost Nothing
513,48,Other,Almost Nothing
514,48,Other,Almost Nothing
515,48,Other,Almost Nothing
516,48,Other,Almost Nothing
517,48,Other,Almost Nothing
518,48,Other,Almost Nothing
519,48,Other,Almost Nothing
520,48,Other,Almost Nothing
521,48,Other,Almost Nothing
522,48,Other,Almost Nothing
523,48,Other,Almost Nothing
524,48,Other,Almost Nothing
525,48,Other,Almost Nothing
526,48,Other,Almost Nothing
527,48,Other,Almost Nothing
528,48,Other,Almost Nothing
529,48,Other,Almost Nothing
530,48,Other,Almost Nothing
531,48,Other,Almost Nothing
532,48,Other,Almost Nothing
533,48,Other,Almost Nothing
534,48,Other,Almost Nothing
535,48,Other,Almost Nothing
536,48,Other,Almost Nothing
537,48,Other,Almost Nothing
538,48,Other,Almost Nothing
539,48,Other,Almost Nothing
540,48,Other,Almost Nothing
541,48,Other,Almost Nothing
542,48,Other,Almost Nothing
543,48,Other,Almost Nothing
544,48,Other,Almost Nothing
545,48,Other,Almost Nothing
546,48,Other,Almost Nothing
547,48,Other,Almost Nothing
548,48,Other,Almost Nothing
549,48,Other,Almost Nothing
550,48,Other,Almost Nothing
551,48,Other,Almost Nothing
552,48,Other,Almost Nothing
553,48,Other,Almost Nothing
554,48,Other,Almost Nothing
555,48,Other,Almost Nothing
556,48,Other,Almost Nothing
557,48,Other,Almost Nothing
558,48,Other,Almost Nothing
559,48,Other,Almost Nothing
560,48,Other,Almost Nothing
561,48,Other,Almost Nothing
562,48,Other,Almost Nothing
563,48,Other,Almost Nothing
564,48,Other,Almost Nothing
565,48,Other,Almost Nothing
566,48,Other,Almost Nothing
567,48,Other,Almost Nothing
568,48,Other,Almost Nothing
569,48,Other,Almost Nothing
570,48,Other,Almost Nothing
571,48,Other,Almost Nothing
572,48,Other,Almost Nothing
573,48,Other,Almost Nothing
574,48,Other,Almost Nothing
575,48,Other,Almost Nothing
576,48,Other,Almost Nothing
577,48,Other,Almost Nothing
578,48,Other,Almost Nothing
579,48,Other,Almost Nothing
580,48,Other,Almost Nothing
581,48,Other,Almost Nothing
582,48,Other,Almost Nothing
583,48,Other,Almost Nothing
584,48,Other,Almost Nothing
585,48,Other,Almost Nothing
586,48,Other,Almost Nothing
587,48,Other,Almost Nothing
588,48,Other,Almost Nothing
589,48,Other,Almost Nothing
590,48,Other,Almost Nothing
591,48,Other,Almost Nothing
592,48,Other,Almost Nothing
593,48,Other,Almost Nothing
594,48,Other,Almost Nothing
595,48,Other,Almost Nothing
596,48,Other,Almost Nothing
597,48,Other,Almost Nothing
598,48,Other,Almost Nothing
599,48,Other,Almost Nothing
600,48,Other,Almost Nothing
601,48,Other,Almost Nothing
602,48,Other,Almost Nothing
603,48,Other,Almost Nothing
604,48,Other,Almost Nothing
605,48,Other,Almost Nothing
606,48,Other,Almost Nothing
607,48,Other,Almost Nothing
608,48,Other,Almost Nothing
609,48,Other,Almost Nothing
610,48,Other,Almost Nothing
611,48,Other,Almost Nothing
612,48,Other,Almost Nothing
613,48,Other,Almost Nothing
614,48,Other,Almost Nothing
615,48,Other,Almost Nothing
616,48,Other,Almost Nothing
617,48,Other,Almost Nothing
618,48,Other,Almost Nothing
619,48,Other,Almost Nothing
620,48,Other,Almost Nothing
621,48,Other,Almost Nothing
622,48,Other,Almost Nothing
623,48,Other,Almost Nothing
624,48,Other,Almost Nothing
625,48,Other,Almost Nothing
626,48,Other,Almost Nothing
627,48,Other,Almost Nothing
628,48,Other,Almost Nothing
629,48,Other,Almost Nothing
630,48,Other,Almost Nothing
631,48,Other,Almost Nothing
632,48,Other,Almost Nothing
633,48,Other,Almost Nothing
634,48,Other,Almost Nothing
635,48,Other,Almost Nothing
636,48,Other,Almost Nothing
637,48,Other,Almost Nothing
638,48,Other,Almost Nothing
639,48,Other,Almost Nothing
640,48,Other,Almost Nothing
641,48,Other,Almost Nothing
642,48,Other,Almost Nothing
643,48,Other,Almost Nothing
644,48,Other,Almost Nothing
645,48,Other,Almost Nothing
646,48,Other,Almost Nothing
647,48,Other,Almost Nothing
648,48,Other,Almost Nothing
649,48,Other,Almost Nothing
650,48,Other,Almost Nothing
651,48,Other,Almost Nothing
652,48,Other,Almost Nothing
653,48,Other,Almost Nothing
654,48,Other,Almost Nothing
655,48,Other,Almost Nothing
656,48,Other,Almost Nothing
657,48,Other,Almost Nothing
658,48,Other,Almost Nothing
659,48,Other,Almost Nothing
660,48,Other,Almost Nothing
661,48,Other,Almost Nothing
662,48,Other,Almost Nothing
663,48,Other,Almost Nothing
664,48,Other,Almost Nothing
665,48,Other,Almost Nothing
666,48,Other,Almost Nothing
667,48,Other,Almost Nothing
668,48,Other,Almost Nothing
669,48,Other,Almost Nothing
670,48,Other,Almost Nothing
671,48,Other,Almost Nothing
672,48,Other,Almost Nothing
673,48,Other,Almost Nothing
674,48,Other,Almost Nothing
675,48,Other,Almost Nothing
676,48,Other,Almost Nothing
677,48,Other,Almost Nothing
678,48,Other,Almost Nothing
679,48,Other,Almost Nothing
680,48,Other,Almost Nothing
681,48,Other,Almost Nothing
682,48,Other,Almost Nothing
683,48,Other,Almost Nothing
684,48,Other,Almost Nothing
685,48,Other,Almost Nothing
686,48,Other,Almost Nothing
687,48,Other,Almost Nothing
688,48,Other,Almost Nothing
689,48,Other,Almost Nothing
690,48,Other,Almost Nothing
691,48,Other,Almost Nothing
692,48,Other,Almost Nothing
693,48,Other,Almost Nothing
694,48,Other,Almost Nothing
695,48,Other,Almost Nothing
696,48,Other,Almost Nothing
697,48,Other,Almost Nothing
698,48,Other,Almost Nothing
699,48,Other,Almost Nothing
700,1,Agric,Agriculture
701,1,Agric,Agriculture
702,1,Agric,Agriculture
703,1,Agric,Agriculture
704,1,Agric,Agriculture
705,1,Agric,Agriculture
706,1,Agric,Agriculture
707,1,Agric,Agriculture
708,1,Agric,Agriculture
709,1,Agric,Agriculture
710,1,Agric,Agriculture
711,1,Agric,Agriculture
712,1,Agric,Agriculture
713,1,Agric,Agriculture
714,1,Agric,Agriculture
715,1,Agric,Agriculture
716,1,Agric,Agriculture
717,1,Agric,Agriculture
718,1,Agric,Agriculture
719,1,Agric,Agriculture
720,1,Agric,Agriculture
721,1,Agric,Agriculture
722,1,Agric,Agriculture
723,1,Agric,Agriculture
724,1,Agric,Agriculture
725,1,Agric,Agriculture
726,1,Agric,Agriculture
727,1,Agric,Agriculture
728,1,Agric,Agriculture
729,1,Agric,Agriculture
730,1,Agric,Agriculture
731,1,Agric,Agriculture
732,1,Agric,Agriculture
733,1,Agric,Agriculture
734,1,Agric,Agriculture
735,1,Agric,Agriculture
736,1,Agric,Agriculture
737,1,Agric,Agriculture
738,1,Agric,Agriculture
739,1,Agric,Agriculture
740,1,Agric,Agriculture
741,1,Agric,Agriculture
742,1,Agric,Agriculture
743,1,Agric,Agriculture
744,1,Agric,Agriculture
745,1,Agric,Agriculture
746,1,Agric,Agriculture
747,1,Agric,Agriculture
748,1,Agric,Agriculture
749,1,Agric,Agriculture
750,1,Agric,Agriculture
751,1,Agric,Agriculture
752,1,Agric,Agriculture
753,1,Agric,Agriculture
754,1,Agric,Agriculture
755,1,Agric,Agriculture
756,1,Agric,Agriculture
757,1,Agric,Agriculture
758,1,Agric,Agriculture
759,1,Agric,Agriculture
760,1,Agric,Agriculture
761,1,Agric,Agriculture
762,1,Agric,Agriculture
763,1,Agric,Agriculture
764,1,Agric,Agriculture
765,1,Agric,Agriculture
766,1,Agric,Agriculture
767,1,Agric,Agriculture
768,1,Agric,Agriculture
769,1,Agric,Agriculture
770,1,Agric,Agriculture
771,1,Agric,Agriculture
772,1,Agric,Agriculture
773,1,Agric,Agriculture
774,1,Agric,Agriculture
775,1,Agric,Agriculture
776,1,Agric,Agriculture
777,1,Agric,Agriculture
778,1,Agric,Agriculture
779,1,Agric,Agriculture
780,1,Agric,Agriculture
781,1,Agric,Agriculture
782,1,Agric,Agriculture
783,1,Agric,Agriculture
784,1,Agric,Agriculture
785,1,Agric,Agriculture
786,1,Agric,Agriculture
787,1,Agric,Agriculture
788,1,Agric,Agriculture
789,1,Agric,Agriculture
790,1,Agric,Agriculture
791,1,Agric,Agriculture
792,1,Agric,Agriculture
793,1,Agric,Agriculture
794,1,Agric,Agriculture
795,1,Agric,Agriculture
796,1,Agric,Agriculture
797,1,Agric,Agriculture
798,1,Agric,Agriculture
799,1,Agric,Agriculture
800,17,BldMt,Construction Materials
801,17,BldMt,Construction Materials
802,17,BldMt,Construction Materials
803,17,BldMt,Construction Materials
804,17,BldMt,Construction Materials
805,17,BldMt,Construction Materials
806,17,BldMt,Construction Materials
807,17,BldMt,Construction Materials
808,17,BldMt,Construction Materials
809,17,BldMt,Construction Materials
810,17,BldMt,Construction Materials
811,17,BldMt,Construction Materials
812,17,BldMt,Construction Materials
813,17,BldMt,Construction Materials
814,17,BldMt,Construction Materials
815,17,BldMt,Construction Materials
816,17,BldMt,Construction Materials
817,17,BldMt,Construction Materials
818,17,BldMt,Construction Materials
819,17,BldMt,Construction Materials
820,17,BldMt,Construction Materials
821,17,BldMt,Construction Materials
822,17,BldMt,Construction Materials
823,17,BldMt,Construction Materials
824,17,BldMt,Construction Materials
825,17,BldMt,Construction Materials
826,17,BldMt,Construction Materials
827,17,BldMt,Construction Materials
828,17,BldMt,Construction Materials
829,17,BldMt,Construction Materials
830,17,BldMt,Construction Materials
831,17,BldMt,Construction Materials
832,17,BldMt,Construction Materials
833,17,BldMt,Construction Materials
834,17,BldMt,Construction Materials
835,17,BldMt,Construction Materials
836,17,BldMt,Construction Materials
837,17,BldMt,Construction Materials
838,17,BldMt,Construction Materials
839,17,BldMt,Construction Materials
840,17,BldMt,Construction Materials
841,17,BldMt,Construction Materials
842,17,BldMt,Construction Materials
843,17,BldMt,Construction Materials
844,17,BldMt,Construction Materials
845,17,BldMt,Construction Materials
846,17,BldMt,Construction Materials
847,17,BldMt,Construction Materials
848,17,BldMt,Construction Materials
849,17,BldMt,Construction Materials
850,17,BldMt,Construction Materials
851,17,BldMt,Construction Materials
852,17,BldMt,Construction Materials
853,17,BldMt,Construction Materials
854,17,BldMt,Construction Materials
855,17,BldMt,Construction Materials
856,17,BldMt,Construction Materials
857,17,BldMt,Construction Materials
858,17,BldMt,Construction Materials
859,17,BldMt,Construction Materials
860,17,BldMt,Construction Materials
861,17,BldMt,Construction Materials
862,17,BldMt,Construction Materials
863,17,BldMt,Construction Materials
864,17,BldMt,Construction Materials
865,17,BldMt,Construction Materials
866,17,BldMt,Construction Materials
867,17,BldMt,Construction Materials
868,17,BldMt,Construction Materials
869,17,BldMt,Construction Materials
870,17,BldMt,Construction Materials
871,17,BldMt,Construction Materials
872,17,BldMt,Construction Materials
873,17,BldMt,Construction Materials
874,17,BldMt,Construction Materials
875,17,BldMt,Construction Materials
876,17,BldMt,Construction Materials
877,17,BldMt,Construction Materials
878,17,BldMt,Construction Materials
879,17,BldMt,Construction Materials
880,17,BldMt,Construction Materials
881,17,BldMt,Construction Materials
882,17,BldMt,Construction Materials
883,17,BldMt,Construction Materials
884,17,BldMt,Construction Materials
885,17,BldMt,Construction Materials
886,17,BldMt,Construction Materials
887,17,BldMt,Construction Materials
888,17,BldMt,Construction Materials
889,17,BldMt,Construction Materials
890,17,BldMt,Construction Materials
891,17,BldMt,Construction Materials
892,17,BldMt,Construction Materials
893,17,BldMt,Construction Materials
894,17,BldMt,Construction Materials
895,17,BldMt,Construction Materials
896,17,BldMt,Construction Materials
897,17,BldMt,Construction Materials
898,17,BldMt,Construction Materials
899,17,BldMt,Construction Materials
900,48,Other,Almost Nothing
901,48,Other,Almost Nothing
902,48,Other,Almost Nothing
903,48,Other,Almost Nothing
904,48,Other,Almost Nothing
905,48,Other,Almost Nothing
906,48,Other,Almost Nothing
907,48,Other,Almost Nothing
908,48,Other,Almost Nothing
909,48,Other,Almost Nothing
910,1,Agric,Agriculture
911,1,Agric,Agriculture
912,1,Agric,Agriculture
913,1,Agric,Agriculture
914,1,Agric,Agriculture
915,1,Agric,Agriculture
916,1,Agric,Agriculture
917,1,Agric,Agriculture
918,1,Agric,Agriculture
919,1,Agric,Agriculture
920,6,Toys,Recreation
921,6,Toys,Recreation
922,6,Toys,Recreation
923,6,Toys,Recreation
924,6,Toys,Recreation
925,6,Toys,Recreation
926,6,Toys,Recreation
927,6,Toys,Recreation
928,6,Toys,Recreation
929,6,Toys,Recreation
930,6,Toys,Recreation
931,6,Toys,Recreation
932,6,Toys,Recreation
933,6,Toys,Recreation
934,6,Toys,Recreation
935,6,Toys,Recreation
936,6,Toys,Recreation
937,6,Toys,Recreation
938,6,Toys,Recreation
939,6,Toys,Recreation
940,6,Toys,Recreation
941,6,Toys,Recreation
942,6,Toys,Recreation
943,6,Toys,Recreation
944,6,Toys,Recreation
945,6,Toys,Recreation
946,6,Toys,Recreation
947,6,Toys,Recreation
948,6,Toys,Recreation
949,6,Toys,Recreation
950,6,Toys,Recreation
951,6,Toys,Recreation
952,6,Toys,Recreation
953,6,Toys,Recreation
954,6,Toys,Recreation
955,6,Toys,Recreation
956,6,Toys,Recreation
957,6,Toys,Recreation
958,6,Toys,Recreation
959,6,Toys,Recreation
960,6,Toys,Recreation
961,6,Toys,Recreation
962,6,Toys,Recreation
963,6,Toys,Recreation
964,6,Toys,Recreation
965,6,Toys,Recreation
966,6,Toys,Recreation
967,6,Toys,Recreation
968,6,Toys,Recreation
969,6,Toys,Recreation
970,6,Toys,Recreation
971,6,Toys,Recreation
972,6,Toys,Recreation
973,6,Toys,Recreation
974,6,Toys,Recreation
975,6,Toys,Recreation
976,6,Toys,Recreation
977,6,Toys,Recreation
978,6,Toys,Recreation
979,6,Toys,Recreation
980,6,Toys,Recreation
981,6,Toys,Recreation
982,6,Toys,Recreation
983,6,Toys,Recreation
984,6,Toys,Recreation
985,6,Toys,Recreation
986,6,Toys,Recreation
987,6,Toys,Recreation
988,6,Toys,Recreation
989,6,Toys,Recreation
990,6,Toys,Recreation
991,6,Toys,Recreation
992,6,Toys,Recreation
993,6,Toys,Recreation
994,6,Toys,Recreation
995,6,Toys,Recreation
996,6,Toys,Recreation
997,6,Toys,Recreation
998,6,Toys,Recreation
999,6,Toys,Recreation
1000,28,Mines,Non-Metallic and Industrial Metal Mining
1001,28,Mines,Non-Metallic and Industrial Metal Mining
1002,28,Mines,Non-Metallic and Industrial Metal Mining
1003,28,Mines,Non-Metallic and Industrial Metal Mining
1004,28,Mines,Non-Metallic and Industrial Metal Mining
1005,28,Mines,Non-Metallic and Industrial Metal Mining
1006,28,Mines,Non-Metallic and Industrial Metal Mining
1007,28,Mines,Non-Metallic and Industrial Metal Mining
1008,28,Mines,Non-Metallic and Industrial Metal Mining
1009,28,Mines,Non-Metallic and Industrial Metal Mining
1010,28,Mines,Non-Metallic and Industrial Metal Mining
1011,28,Mines,Non-Metallic and Industrial Metal Mining
1012,28,Mines,Non-Metallic and Industrial Metal Mining
1013,28,Mines,Non-Metallic and Industrial Metal Mining
1014,28,Mines,Non-Metallic and Industrial Metal Mining
1015,28,Mines,Non-Metallic and Industrial Metal Mining
1016,28,Mines,Non-Metallic and Industrial Metal Mining
1017,28,Mines,Non-Metallic and Industrial Metal Mining
1018,28,Mines,Non-Metallic and Industrial Metal Mining
1019,28,Mines,Non-Metallic and Industrial Metal Mining
1020,28,Mines,Non-Metallic and Industrial Metal Mining
1021,28,Mines,Non-Metallic and Industrial Metal Mining
1022,28,Mines,Non-Metallic and Industrial Metal Mining
1023,28,Mines,Non-Metallic and Industrial Metal Mining
1024,28,Mines,Non-Metallic and Industrial Metal Mining
1025,28,Mines,Non-Metallic and Industrial Metal Mining
1026,28,Mines,Non-Metallic and Industrial Metal Mining
1027,28,Mines,Non-Metallic and Industrial Metal Mining
1028,28,Mines,Non-Metallic and Industrial Metal Mining
