sic,ff_5ind,ff_5ind_name,ff_5ind_desc
122,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
123,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
124,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
125,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
126,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
127,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
128,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
129,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
130,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
131,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
132,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
133,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
134,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
135,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
136,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
137,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
138,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
139,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
140,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
141,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
142,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
143,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
144,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
145,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
146,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
147,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
148,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
149,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
150,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
151,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
152,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
153,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
154,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
155,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
156,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
157,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
158,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
159,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
160,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
161,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
162,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
163,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
164,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
165,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
166,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
167,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
168,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
169,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
170,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
171,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
172,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
173,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
174,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
175,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
176,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
177,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
178,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
179,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
180,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
181,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
182,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
183,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
184,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
185,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
186,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
187,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
188,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
189,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
190,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
191,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
192,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
193,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
194,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
195,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
196,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
197,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
198,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
199,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
200,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
201,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
202,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
203,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
204,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
205,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
206,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
207,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
208,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
209,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
210,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
211,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
212,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
213,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
214,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
215,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
216,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
217,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
218,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
219,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
220,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
221,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
222,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
223,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
224,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
225,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
226,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
227,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
228,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
229,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
230,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
231,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
232,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
233,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
234,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
235,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
236,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
237,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
238,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
239,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
240,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
241,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
242,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
243,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
244,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
245,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
246,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
247,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
248,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
249,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
250,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
251,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
252,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
253,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
254,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
255,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
256,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
257,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
258,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
259,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
260,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
261,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
262,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
263,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
264,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
265,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
266,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
267,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
268,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
269,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
270,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
271,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
272,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
273,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
274,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
275,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
276,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
277,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
278,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
279,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
280,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
281,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
282,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
283,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
284,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
285,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
286,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
287,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
288,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
289,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
290,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
291,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
292,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
293,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
294,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
295,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
296,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
297,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
298,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
299,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
300,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
301,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
302,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
303,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
304,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
305,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
306,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
307,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
308,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
309,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
310,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
311,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
312,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
313,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
314,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
315,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
316,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
317,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
318,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
319,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
320,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
321,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
322,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
323,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
324,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
325,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
326,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
327,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
328,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
329,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
330,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
331,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
332,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
333,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
334,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
335,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
336,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
337,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
338,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
339,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
340,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
341,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
342,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
343,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
344,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
345,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
346,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
347,1,Cnsmr,"Consumer Durables, Nondurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)"
